ID,TIPO,NOME,API00,API99,META,EDU,TEST_INSC,TEST_NUM,REFS,NPI
36676866113633,Fundamental,D'Arcy (Michael,689,672,6,2.57999992370605,538,395,48,9
36677026035778,Medio,Etiwanda Interm,742,732,3,3.34999990463257,1253,988,20,2
36677026035786,Medio,Summit Intermed,752,714,4,3.47000002861023,1305,1016,12,1
36677026106595,Fundamental,Windrows Elemen,790,751,2,3.30999994277954,502,439,14,1
36677026107569,Fundamental,Caryn Elementar,782,770,2,3.65000009536743,442,383,5,1
36677026108005,Fundamental,West Heritage E,708,694,5,3.26999998092651,646,540,26,4
36677026112114,Fundamental,Lightfoot (Carl,819,764,2,3.69000005722046,411,335,9,1
36677026112122,Fundamental,Terra Vista Ele,768,703,5,3.16000008583069,361,274,30,1
36677026112130,Fundamental,East Heritage E,681,658,7,3.32999992370605,640,406,23,3
36677103630555,Superior,Fontana Miller ,509,504,15,2.19000005722046,2552,2238,44,18
36677103633302,Superior,Fontana High,488,488,16,2.22000002861023,2614,2366,45,23
36677106035794,Fundamental,Juniper Element,518,487,16,1.91999995708466,491,410,88,45
36677106035802,Fundamental,Jurupa Hills El,535,509,15,1.71000003814697,310,260,69,33
36677106035810,Fundamental,Live Oak Elemen,522,462,17,2.03999996185303,602,541,84,51
36677106035828,Fundamental,Maple Elementar,527,502,15,2.38000011444092,690,566,75,27
36677106035836,Fundamental,North Tamarind ,489,437,18,1.74000000953674,429,365,85,34
36677106035844,Fundamental,Oleander Elemen,419,403,20,1.52999997138977,683,535,88,49
36677106035851,Fundamental,Palmetto Elemen,579,563,12,2.0,716,636,66,28
36677106035869,Fundamental,Poplar Elementa,519,485,16,2.17000007629395,482,439,82,48
36677106035877,Fundamental,Randall Pepper ,429,412,19,2.21000003814697,438,371,88,42
36677106035885,Fundamental,Redwood Element,453,428,19,2.0699999332428,625,499,84,49
36677106035893,Fundamental,Primrose (Virgi,536,493,15,1.49000000953674,462,391,81,33
36677106035901,Fundamental,South Tamarind ,505,512,14,1.96000003814697,569,491,74,38
36677106035919,Fundamental,West Randall El,483,463,17,1.77999997138977,710,603,87,52
36677106059398,Medio,Alder Middle,479,469,17,2.10999989509583,1351,1170,65,27
36677106059406,Medio,Fontana Middle,489,480,16,2.05999994277954,1067,935,68,28
36677106061865,Medio,Sequoia Middle,558,528,14,2.08999991416931,1584,1484,64,34
36677106068761,Fundamental,Cypress Element,483,444,18,2.13000011444092,672,591,79,40
36677106102933,Fundamental,Tokay Elementar,510,504,15,2.04999995231628,704,621,80,32
36677106106470,Fundamental,Locust Elementa,546,475,16,1.78999996185303,443,390,67,26
36677106106504,Medio,Southridge Midd,591,584,11,2.80999994277954,1160,1030,45,18
36677106108054,Medio,Almeria Middle,489,488,16,1.62999999523163,1614,1387,61,31
36677106108062,Fundamental,Oak Park Elemen,675,607,10,2.27999997138977,448,383,53,22
36677106108070,Fundamental,Shadow Hills El,616,581,11,2.44000005722046,472,415,63,22
36677106110670,Fundamental,Canyon Crest El,619,596,10,2.41000008583069,627,567,57,17
36677106110688,Fundamental,Mango Elementar,545,521,14,2.33999991416931,541,481,74,33
36677106111173,Fundamental,Hemlock Element,588,533,13,2.24000000953674,441,383,54,24
36677106113351,Medio,Truman Harry S.,543,525,14,2.25,1050,975,60,28
36677106114052,Fundamental,Date Elementary,460,429,19,1.83000004291534,483,409,93,49
36677366035935,Fundamental,Helendale Eleme,758,724,4,2.96000003814697,273,205,32,4
36677366107072,Medio,Riverview Middl,776,696,5,2.88000011444092,202,146,29,4
36677773636743,Superior,Twentynine Palm,649,601,10,3.07999992370605,653,538,30,0
36677773638616,Superior,Yucca Valley Hi,660,655,7,2.99000000953674,999,864,30,1
36677776035984,Fundamental,Joshua Tree Ele,623,591,10,2.25,293,246,80,1
36677776035992,Fundamental,Morongo Valley ,747,671,6,2.86999988555908,199,151,52,0
36677776036008,Fundamental,Oasis Elementar,666,637,8,2.76999998092651,551,427,51,1
36677776036016,Fundamental,Palm Vista Elem,692,653,7,2.5,313,248,64,2
36677776036024,Fundamental,Twentynine Palm,709,677,6,2.95000004768372,431,343,50,0
36677776036032,Medio,Twentynine Palm,649,637,8,3.16000008583069,599,488,40,0
36677776036040,Fundamental,Yucca Valley El,642,622,9,2.34999990463257,406,324,71,2
36677776105589,Fundamental,Yucca Mesa Elem,666,649,8,2.65000009536743,391,352,49,1
36677776106579,Medio,La Contenta Jun,655,653,7,2.9300000667572,691,584,45,0
36677776106827,Fundamental,Friendly Hills ,702,645,8,3.09999990463257,441,291,42,0
36677776109615,Fundamental,Condor Elementa,759,726,4,3.08999991416931,334,244,36,3
36677776109623,Fundamental,Landers Element,594,584,11,1.99000000953674,149,137,69,1
36677776113070,Fundamental,Onaga Elementar,666,673,6,2.63000011444092,477,397,55,1
36677856036057,Fundamental,Mountain View E,785,713,4,2.70000004768372,372,327,31,14
36677856102909,Medio,Yokley (Grace) ,679,663,7,3.05999994277954,978,874,19,3
36677856105449,Fundamental,Creek View Elem,749,661,7,3.07999992370605,580,509,24,8
36677856110050,Fundamental,Ranch View Elem,732,698,5,3.16000008583069,486,409,36,8
36678013634169,Superior,Needles Senior ,602,594,10,2.91000008583069,200,185,26,1
36678016036107,Fundamental,Parker Dam Elem,707,657,7,2.73000001907349,155,117,54,0
36678016036115,Fundamental,Vista Colorado ,630,635,8,2.54999995231628,232,185,65,1
36678016100929,Medio,Needles Middle,621,651,7,2.67000007629395,250,194,53,2
36678196036123,Fundamental,Arroyo Elementa,640,580,11,2.13000011444092,510,391,73,40
36678196036131,Fundamental,Berlyn Elementa,471,438,18,1.95000004768372,700,604,71,49
36678196036149,Fundamental,Bon View Elemen,542,498,15,2.23000001907349,742,627,70,41
36678196036156,Fundamental,Buena Vista Art,637,639,8,2.83999991416931,255,223,45,20
36678196036172,Fundamental,Corona Elementa,428,384,21,1.9099999666214,625,521,98,61
36678196036198,Fundamental,Haynes (Richard,576,501,15,2.30999994277954,843,717,63,37
36678196036206,Medio,Deanza Middle,493,458,17,1.94000005722046,890,717,73,61
36678196036214,Fundamental,Del Norte Eleme,435,423,19,1.9099999666214,685,591,86,63
36678196036222,Fundamental,Edison Elementa,601,574,11,2.29999995231628,338,304,65,40
36678196036230,Fundamental,El Camino Eleme,609,584,11,2.09999990463257,487,434,70,43
36678196036248,Fundamental,Elderberry Elem,508,501,15,1.88999998569489,647,513,83,57
36678196036263,Fundamental,Hawthorne Eleme,620,567,12,2.45000004768372,682,557,55,32
36678196036271,Fundamental,Howard Elementa,611,593,10,2.21000003814697,441,364,72,46
36678196036289,Medio,Wiltsey (Ray) M,467,455,17,1.82000005245209,892,774,73,54
36678196036347,Fundamental,Mariposa Elemen,424,383,21,1.79999995231628,634,566,100,71
36678196036354,Fundamental,Mission Element,490,466,17,2.22000002861023,814,635,74,41
36678196036362,Fundamental,Monte Vista Ele,513,484,16,2.24000000953674,569,471,80,44
36678196036370,Fundamental,Moreno Elementa,557,496,15,2.16000008583069,349,296,78,53
36678196036388,Fundamental,Ramona Elementa,489,441,18,1.85000002384186,614,496,84,70
36678196036404,Medio,Serrano Middle,527,471,16,1.71000003814697,982,772,72,46
36678196036420,Medio,Vernon Middle,535,495,15,2.04999995231628,954,746,64,46
36678196036438,Medio,Vina Danks Midd,610,584,11,2.25999999046326,1004,812,55,36
36678196113476,Medio,Oaks Middle,494,518,14,2.28999996185303,974,853,64,40
36678433630779,Superior,Redlands East V,702,698,5,3.28999996185303,2149,1900,17,5
36678433635042,Superior,Redlands Senior,711,705,5,3.38000011444092,1737,1493,27,11
36678436036479,Fundamental,Crafton Element,751,722,4,3.30999994277954,522,466,25,2
36678436036487,Fundamental,Cram Elementary,819,774,1,3.45000004768372,356,320,10,2
36678436036503,Fundamental,Franklin Elemen,651,611,9,2.57999992370605,493,413,68,12
36678436036537,Fundamental,Lugonia Element,540,498,15,2.25999999046326,474,395,74,18
36678436036552,Fundamental,McKinley Elemen,750,721,4,3.17000007629395,248,203,46,3
36678436036560,Fundamental,Mentone Element,678,685,6,2.74000000953674,383,352,49,8
36678436036586,Fundamental,Smiley Elementa,791,719,4,3.29999995231628,467,403,35,7
36678436036594,Fundamental,Victoria Elemen,594,566,12,2.08999991416931,417,378,84,38
36678436059414,Medio,Clement Middle,719,682,6,2.82999992370605,1400,1087,35,10
36678436061881,Medio,Moore Middle,696,692,5,3.08999991416931,1341,1130,43,7
36678436067060,Fundamental,Kingsbury Eleme,691,642,8,2.80999994277954,402,358,60,8
36678436108179,Fundamental,Arroyo Verde El,795,765,2,3.32999992370605,525,455,16,4
36678436111132,Fundamental,Bryn Mawr Eleme,746,663,7,3.24000000953674,521,437,52,17
36678503630597,Superior,Rialto High,510,512,14,2.32999992370605,2575,2266,53,25
36678503633005,Superior,Eisenhower Seni,519,508,15,2.67000007629395,2465,2108,39,15
36678506036602,Fundamental,Bemis Elementar,594,544,13,2.82999992370605,673,556,66,18
36678506036610,Fundamental,Boyd Elementary,493,504,15,2.82999992370605,475,414,74,34
36678506036628,Fundamental,Casey Elementar,555,488,16,2.82999992370605,560,481,84,34
36678506036636,Fundamental,Dunn Elementary,478,437,18,1.0,568,475,83,42
36678506036644,Fundamental,Henry Elementar,483,413,19,2.82999992370605,465,385,78,33
36678506036651,Fundamental,Kelley Elementa,509,470,17,1.97000002861023,522,437,75,32
36678506036669,Fundamental,Morgan Elementa,537,480,16,2.82999992370605,528,439,74,17
36678506036677,Fundamental,Myers Elementar,562,484,16,2.0,497,405,82,24
36678506036685,Fundamental,Preston Element,515,496,15,2.82999992370605,555,467,77,31
36678506036693,Fundamental,Trapp Elementar,628,550,13,2.82999992370605,562,420,48,14
36678506059448,Medio,Frisbie Middle,496,479,16,2.82999992370605,1293,1035,69,25
36678506059455,Medio,Rialto Middle,525,505,15,1.19000005722046,1082,952,69,31
36678506061899,Medio,Kolb Middle,525,514,14,2.47000002861023,1223,1048,59,18
36678506105704,Fundamental,Dollahan (Helen,640,585,11,2.82999992370605,541,462,64,19
36678506106538,Fundamental,Simpson (Samuel,580,518,14,1.66999995708466,468,414,63,26
36678506107155,Fundamental,Hughbanks (Eliz,602,575,11,2.25,510,460,41,7
36678506108864,Fundamental,Morris (Georgia,571,553,12,2.82999992370605,619,554,64,26
36678506111728,Fundamental,Fitzgerald (Edw,655,603,10,2.77999997138977,601,534,24,7
36678506111736,Fundamental,Garcia (Ernest),555,517,14,2.82999992370605,541,473,63,16
36678506111744,Medio,Kucera (Ethel) ,577,563,12,3.08999991416931,1299,1132,45,14
36678506114920,Medio,Jehue (William ,533,509,15,2.82999992370605,1399,1202,61,23
36678506114938,Fundamental,Curtis (Sam V.),508,440,18,2.82999992370605,519,457,79,33
36678683635265,Superior,Rim of the Worl,711,682,6,3.27999997138977,1399,760,13,1
36678686036719,Fundamental,Lake Gregory El,662,605,10,3.04999995231628,498,368,39,1
36678686036727,Fundamental,Lake Arrowhead ,803,753,2,3.35999989509583,600,480,19,7
36678686036735,Fundamental,Hoffman (Charle,767,742,3,3.05999994277954,481,408,24,0
36678686036743,Fundamental,Valley of Encha,696,626,9,2.85999989509583,294,239,40,1
36678686068779,Medio,Mary P. Henck I,718,691,5,3.29999995231628,922,774,25,3
36678686110472,Fundamental,Grandview Eleme,731,690,6,3.04999995231628,477,420,27,13
36678763632221,Superior,Cajon High,568,558,12,2.79999995231628,2220,1967,52,14
36678763634680,Superior,Pacific High,502,505,15,2.29999995231628,1950,1717,72,23
36678763635844,Superior,San Bernardino ,530,517,14,2.29999995231628,1988,1780,74,22
36678763636081,Superior,San Gorgonio Hi,564,530,14,2.61999988555908,2059,1837,57,15
36678766036750,Fundamental,Ramona-Alessand,643,622,9,2.23000001907349,522,487,82,24
36678766036768,Fundamental,Arrowhead Eleme,538,504,15,1.89999997615814,277,257,86,19
36678766036776,Fundamental,Barton Elementa,550,502,15,2.1800000667572,281,231,87,13
36678766036784,Fundamental,Belvedere Eleme,698,686,6,2.61999988555908,583,554,62,29
36678766036792,Fundamental,Bradley Element,493,471,16,1.71000003814697,590,547,94,41
36678766036800,Fundamental,Burbank Element,399,382,21,1.76999998092651,280,236,98,39
36678766036826,Fundamental,California Elem,530,504,15,2.11999988555908,318,293,87,33
36678766036834,Fundamental,Cole Elementary,487,460,17,2.25,444,386,89,14
36678766036842,Fundamental,Cypress Element,474,437,18,1.76999998092651,470,430,92,34
36678766036859,Fundamental,Davidson Elemen,536,512,14,2.26999998092651,445,402,88,16
36678766036867,Fundamental,Del Rosa Elemen,603,572,11,2.46000003814697,708,610,73,12
36678766036883,Fundamental,Fairfax Element,562,471,16,1.07000005245209,244,217,88,27
36678766036909,Fundamental,Hillside Elemen,630,550,13,2.42000007629395,607,533,67,21
36678766036917,Fundamental,Hunt Elementary,498,464,17,1.53999996185303,540,452,92,16
36678766036933,Fundamental,Kendall Element,652,626,9,2.47000002861023,396,332,75,21
36678766036941,Fundamental,Lankershim Elem,485,448,18,1.61000001430511,583,509,94,40
36678766036958,Fundamental,Lincoln Element,448,435,18,1.77999997138977,762,693,95,44
36678766036982,Fundamental,Marshall Elemen,525,519,14,2.40000009536743,439,397,78,18
36678766037014,Fundamental,Monterey Elemen,421,421,19,1.71000003814697,416,369,97,37
36678766037022,Fundamental,Mt. Vernon Elem,496,495,15,1.73000001907349,473,419,97,39
36678766037030,Fundamental,Inghram (Howard,383,346,23,1.88999998569489,352,275,97,29
36678766037048,Fundamental,Muscoy Elementa,466,439,18,1.50999999046326,479,438,95,50
36678766037055,Fundamental,Newmark Element,577,524,14,2.17000007629395,322,277,86,14
36678766037063,Fundamental,Highland Pacifi,576,558,12,2.57999992370605,243,247,73,13
36678766037071,Fundamental,Parkside Elemen,652,624,9,2.80999994277954,459,412,60,6
36678766037097,Fundamental,Riley Elementar,508,477,16,1.61000001430511,613,533,89,50
36678766037105,Fundamental,Rio Vista Eleme,477,473,16,2.40000009536743,461,408,91,15
36678766037113,Fundamental,Roosevelt Eleme,541,493,15,2.07999992370605,548,505,89,33
36678766037139,Fundamental,Thompson Elemen,713,699,5,2.73000001907349,574,528,61,7
36678766037147,Fundamental,Urbita Elementa,609,598,10,2.08999991416931,246,219,81,26
36678766037154,Fundamental,Vermont Element,465,454,17,1.66999995708466,504,460,91,43
36678766037162,Fundamental,Warm Springs El,455,421,19,1.79999995231628,601,510,96,39
36678766037170,Fundamental,Wilson Elementa,471,460,17,2.08999991416931,506,460,88,27
36678766059489,Medio,Del Vallejo Mid,499,480,16,1.78999996185303,1441,1275,88,25
36678766059505,Medio,Golden Valley M,575,566,12,2.5699999332428,1129,1085,69,17
36678766061907,Medio,Arrowview Middl,457,447,18,2.10999989509583,1109,1023,90,30
36678766061915,Medio,Curtis Middle,409,390,21,1.98000001907349,1207,1097,95,37
36678766061923,Medio,King (Martin Lu,524,516,14,2.47000002861023,1121,1016,85,27
36678766067078,Fundamental,Kimbark Element,612,551,12,2.38000011444092,277,248,75,26
36678766067086,Fundamental,North Park Elem,649,599,10,2.89000010490417,576,547,58,3
36678766068191,Fundamental,Emmerton Elemen,521,466,17,1.9099999666214,541,468,93,21
36678766068209,Fundamental,Oehl Elementary,517,472,16,2.16000008583069,523,467,79,31
36678766068712,Medio,Serrano Middle,569,552,12,2.28999996185303,1051,841,67,15
36678766068720,Medio,Shandin Hills M,551,491,15,2.66000008583069,1087,963,67,17
36678766109714,Fundamental,Roberts (E. Nea,486,476,16,1.61000001430511,645,598,95,40
36678766110480,Fundamental,North Verdemont,641,610,10,2.80999994277954,312,260,61,5
36678766112767,Fundamental,Palm Avenue Ele,679,649,8,3.09999990463257,539,477,41,1
36678923636487,Superior,Trona High,588,547,13,2.20000004768372,166,141,51,1
36678926037188,Fundamental,Trona Elementar,692,644,8,2.28999996185303,161,135,73,1
36679186037329,Fundamental,Del Rey Element,579,469,17,2.28999996185303,464,406,88,32
36679186037352,Fundamental,Irwin Elem/Acad,696,634,8,3.38000011444092,471,425,43,5
36679186037386,Fundamental,Village Element,710,646,8,2.91000008583069,588,503,60,10
36679186105860,Fundamental,Liberty Primary,711,669,7,3.04999995231628,952,847,43,6
36679186106587,Fundamental,Mojave Vista El,647,591,10,2.82999992370605,725,582,58,7
36679186109219,Fundamental,Lomitas Element,755,719,4,3.1800000667572,633,491,27,3
36679186109227,Fundamental,Puesta del Sol ,583,530,14,2.47000002861023,465,388,72,12
36679186110522,Fundamental,Green Tree East,603,504,15,2.36999988555908,412,358,76,17
36679186113757,Fundamental,Brentwood Eleme,729,626,9,2.75999999046326,570,426,60,6
36679343630787,Superior,Silverado High,596,537,13,2.74000000953674,2030,1195,39,4
36679343638012,Superior,Victor Valley H,572,537,13,2.65000009536743,1484,1116,37,4
36679346059554,Medio,Imogene Garner ,619,584,11,2.38000011444092,612,233,53,4
36679346059562,Medio,Victor Valley J,594,557,12,2.72000002861023,697,275,53,4
36679346114698,Medio,Cobalt Middle,613,587,11,2.22000002861023,930,423,34,2
36679593638509,Superior,Yucaipa High,658,659,7,3.03999996185303,1285,1128,16,3
36679596037402,Fundamental,Calimesa Elemen,685,597,10,2.60999989509583,434,367,43,6
36679596037410,Fundamental,Dunlap Elementa,711,616,9,2.60999989509583,302,240,55,13
36679596037428,Fundamental,Valley Elementa,679,628,9,2.65000009536743,491,424,40,7
36679596037436,Fundamental,Yucaipa Element,646,573,11,2.74000000953674,431,370,50,18
36679596037444,Medio,Yucaipa Junior ,672,651,7,3.10999989509583,1344,1209,22,5
36679596108880,Fundamental,Ridgeview Eleme,775,713,4,3.25,589,490,22,1
36679596110357,Medio,Park View Middl,722,702,5,3.07999992370605,1314,1078,27,6
36679596114177,Fundamental,Wildwood Elemen,795,694,5,3.41000008583069,318,281,13,2
36738903630274,Superior,Silver Valley H,617,631,8,3.1800000667572,410,318,17,1
36738906035331,Fundamental,Lewis Elementar,670,665,7,3.44000005722046,334,182,24,2
36738906035406,Fundamental,Newberry Spring,589,560,12,2.49000000953674,150,102,34,5
36738906035455,Fundamental,Yermo Elementar,633,607,10,2.44000005722046,175,145,46,2
36738906104681,Medio,Fort Irwin Midd,698,675,6,3.4300000667572,639,267,26,1
36738906104699,Medio,Daggett Middle,628,603,10,2.69000005722046,145,118,28,5
36739573630233,Superior,Serrano High,667,688,6,3.16000008583069,1397,1181,17,3
36739576036461,Fundamental,Phelan Elementa,664,643,8,2.58999991416931,453,358,53,5
36739576037394,Fundamental,Wrightwood Elem,801,744,3,3.3199999332428,292,247,19,0
36739576106116,Medio,Pinon Mesa Midd,667,682,6,2.82999992370605,874,733,33,2
36739576106710,Fundamental,Baldy Mesa Elem,729,702,5,2.75,594,490,41,4
36739576108260,Fundamental,Pinon Hills Ele,660,656,7,2.57999992370605,290,245,52,2
36739576112932,Medio,Quail Valley Mi,731,689,6,2.9300000667572,604,435,25,2
